,Mutation,Regulator,Regulon,MutationRegulatorEdge,-log10(p)_MutationRegulatorEdge,RegulatorRegulon_Spearman_R,RegulatorRegulon_Spearman_p-value,Regulon_stratification_t-statistic,-log10(p)_Regulon_stratification,Fraction_of_edges_correctly_aligned,Fraction_of_aligned_and_diff_exp_edges,number_downstream_regulons,number_differentially_expressed_regulons
1213,hsa-mir-1322,ZNF8,1213,1.0,1.672281372042827,-0.5186432557236617,3.3470845591699705e-18,-3.7461528659354935,3.592065607734035,1.0,0.25,8,2
997,hsa-mir-1322,MEIS1,997,1.0,2.1267034358186643,-0.431633361757185,1.7089126932433918e-12,-3.216420241159448,2.784514148157909,1.0,0.6666666666666666,6,4
994,hsa-mir-1322,MEIS1,994,1.0,2.1267034358186643,-0.3072306909761146,9.915141510351035e-07,-2.2937482461137995,1.6313427822116695,1.0,0.6666666666666666,6,4
3657,hsa-mir-1322,STAT5B,3657,1.0,3.3132597202086056,-0.429761801502629,2.1804332848339308e-12,-3.6579623240487833,3.4523418277505837,1.0,0.6,5,3
2515,hsa-mir-1322,AHR,2515,-1.0,4.099340698159056,-0.3322619150878323,1.0652859377410929e-07,3.2324403107524127,2.798034196142293,1.0,1.0,1,1
1079,hsa-mir-1323,POU3F4,1079,-1.0,1.609849892021893,-0.4272993625390643,2.997696849681359e-12,2.6006877493667253,2.0047321139797405,1.0,0.5333333333333333,15,8
315,hsa-mir-1323,ETV2,315,-1.0,2.2341632107990983,-0.3950428918557234,1.5401476086962028e-10,2.6931727961794523,2.1206465467065363,1.0,0.4,5,2
2708,hsa-mir-1323,ONECUT2,2708,1.0,1.4697092878431572,-0.3951894384738856,1.5142498865771252e-10,-2.2997268056398825,1.6510592899603531,1.0,0.1428571428571428,7,1
3996,hsa-mir-132,VAX2,3996,-1.0,1.6647809994846567,-0.3397221912444395,5.2657536951275014e-08,2.433784634911385,1.8048176505827644,1.0,0.6,5,3
3614,hsa-mir-132,SOX9,3614,-1.0,1.7294028679652669,-0.4224956527844896,5.536973883263748e-12,2.687639536055398,2.1133129097914907,1.0,0.391304347826087,23,9
3066,hsa-mir-132,FOXO4,3066,-1.0,1.411897426735857,-0.4212532371782956,6.47905409850049e-12,2.942306821081374,2.4467435937112296,1.0,0.5,12,6
295,hsa-mir-132,NR2C2,295,-1.0,2.82771239550099,-0.3917045628208782,2.2612925611144954e-10,2.455487600606982,1.83032492504722,1.0,0.4285714285714285,7,3
4348,hsa-mir-132,SOX11,4348,-1.0,3.96003502347506,-0.5415180765688182,5.414429375295863e-20,2.427179938155513,1.7969501752798973,1.0,0.6111111111111112,18,11
4155,hsa-mir-132,TTF1,4155,-1.0,3.262405519609968,-0.4181851975762983,9.524215883781714e-12,3.648652775260497,3.4878811571842507,1.0,0.7142857142857143,7,5
1922,hsa-mir-132,PBX1,1922,-1.0,3.810378141678255,-0.424455100801705,4.3159982066030665e-12,2.683583323444761,2.108628115730739,0.875,0.5,14,8
1913,hsa-mir-132,PBX1,1913,-1.0,3.810378141678255,-0.334403925504628,8.718316442141266e-08,1.9891817487703936,1.3203848163067198,0.875,0.5,14,8
1919,hsa-mir-132,PBX1,1919,-1.0,3.810378141678255,-0.3593381493459557,7.542670905486422e-09,2.065149700251982,1.3979250255226894,0.875,0.5,14,8
1213,hsa-mir-132,ZNF8,1213,-1.0,1.615758378253328,-0.5186432557236617,3.3470845591699705e-18,3.85365295377403,3.824562160576515,1.0,0.75,8,6
997,hsa-mir-132,MEIS1,997,-1.0,1.8964047901170744,-0.431633361757185,1.7089126932433918e-12,2.71620009652195,2.149917587404907,1.0,0.6666666666666666,6,4
994,hsa-mir-132,MEIS1,994,-1.0,1.8964047901170744,-0.3072306909761146,9.915141510351035e-07,3.2867844466620566,2.933908073320279,1.0,0.6666666666666666,6,4
3206,hsa-mir-132,NFAT5,3206,-1.0,2.337912047241368,-0.6324985853479218,1.1413679413111847e-28,3.0379915125040204,2.5774892524019712,1.0,0.25,4,1
3228,hsa-mir-132,KLF12,3228,-1.0,3.021274032569824,-0.6283120412706673,3.315676179587052e-28,2.703667419681853,2.133740137476367,1.0,0.75,4,3
562,hsa-mir-132,SREBF2,562,-1.0,1.9270758964013224,-0.4198257809499027,7.754782935990993e-12,4.023091258209312,4.111889704534653,0.5,0.2,5,2
642,hsa-mir-132,BACH2,642,-1.0,2.285010492255405,-0.4495908867493567,1.5263741374551157e-13,2.989200949272068,2.510447372425002,1.0,0.3333333333333333,9,3
3307,hsa-mir-132,HBP1,3307,-1.0,2.535884967428196,-0.3435320454836458,3.647937791176901e-08,2.700730509750968,2.1300350679458377,0.8,0.5,8,5
202,hsa-mir-132,SP4,202,-1.0,2.7214997411879365,-0.5335918945598883,2.3420427350373374e-19,2.8753217237464432,2.356739797063334,0.9285714285714286,0.5652173913043478,23,14
219,hsa-mir-132,SP4,219,-1.0,2.7214997411879365,-0.3088559285280596,8.630612725619118e-07,1.9858461750695005,1.317133025711427,0.9285714285714286,0.5652173913043478,23,14
215,hsa-mir-132,SP4,215,-1.0,2.7214997411879365,-0.4202462527208819,7.355547971188444e-12,3.04153457840595,2.582561800833568,0.9285714285714286,0.5652173913043478,23,14
2712,hsa-mir-132,ONECUT2,2712,-1.0,2.889847346910403,-0.3979766134213628,1.0950571830432507e-10,3.459907369918348,3.1924668925953936,1.0,0.2857142857142857,7,2
2209,hsa-mir-132,PPARA,2209,-1.0,1.9914796920412288,-0.4380225435650884,7.353971095960248e-13,2.447046522586904,1.8204085382874795,1.0,0.1428571428571428,7,1
1640,hsa-mir-132,TCF7L2,1640,-1.0,1.3353516824281402,-0.3156446063549888,4.790898296521369e-07,4.800312975685074,5.547262725971654,1.0,1.0,2,2
3838,hsa-mir-132,NF1,3838,-1.0,3.1179049885789274,-0.4932720386272298,2.289269022477365e-16,2.712707456314168,2.145491388924084,1.0,0.5,6,3
3657,hsa-mir-132,STAT5B,3657,-1.0,2.131767192797925,-0.429761801502629,2.1804332848339308e-12,3.878415034889483,3.867327930174958,1.0,0.6,5,3
730,hsa-mir-132,MAZ,730,-1.0,3.5738642648483463,-0.3955020259469908,1.4604146715537928e-10,2.5292822864153397,1.9178545066224788,0.6,0.15,20,5
3287,hsa-mir-132,BPTF,3287,-1.0,2.4355234885384243,-0.6467698433350267,2.6543921850678064e-30,3.1283256330179747,2.704165529385892,0.6666666666666666,0.2352941176470588,17,6
1803,hsa-mir-132,ZFX,1803,-1.0,2.602041612763127,-0.4872631748509969,5.921630043286766e-16,2.3148020252865043,1.668202644141802,0.8888888888888888,0.4444444444444444,18,9
3314,hsa-mir-132,ZEB1,3314,-1.0,2.999448173551224,-0.3780817730856762,1.0373140931522402e-09,2.7469100680508287,2.1890135557959467,1.0,0.7857142857142857,14,11
1939,hsa-mir-132,SOX4,1939,-1.0,1.853897574457176,-0.5227876700163976,1.6222552956374865e-18,2.427179938155513,1.7969501752798973,0.875,0.4375,16,8
817,hsa-mir-132,ELF2,817,-1.0,2.3680220259132643,-0.4712745085891064,6.793324707134629e-15,2.8958213384087985,2.38392945505758,1.0,0.2631578947368421,19,5
823,hsa-mir-132,ELF2,823,-1.0,2.3680220259132643,-0.4579904092784654,4.6926577554084944e-14,3.924133575935039,3.9422820485782406,1.0,0.2631578947368421,19,5
4279,hsa-mir-132,NKX2-2,4279,-1.0,3.040264646175814,-0.3800772338238712,8.334858621038667e-10,2.686583433479922,2.1124285715132403,1.0,0.3571428571428571,14,5
3234,hsa-mir-132,SATB1,3234,-1.0,1.4347165049329886,-0.3488602241139321,2.1651961694848673e-08,2.493710916477541,1.875584710723072,1.0,0.3529411764705882,17,6
3238,hsa-mir-132,SATB1,3238,-1.0,1.4347165049329886,-0.4046598845974333,4.971970380856094e-11,2.473416376661318,1.8511128989212056,1.0,0.3529411764705882,17,6
4155,hsa-mir-133a-1,TTF1,4155,-1.0,1.711769432896046,-0.4181851975762983,9.524215883781714e-12,2.00304788325294,1.3338870822082995,1.0,0.2857142857142857,7,2
315,hsa-mir-133a-1,ETV2,315,-1.0,2.5067055314651827,-0.3950428918557234,1.5401476086962028e-10,3.885473632562401,3.878689309954474,1.0,0.2,5,1
3952,hsa-mir-133a-2,POU4F1,3952,-1.0,1.3029845864153249,-0.32459174254511,2.156322841295698e-07,2.772760421755762,2.222420566862441,1.0,0.3,10,3
4155,hsa-mir-133a-2,TTF1,4155,-1.0,2.240994053634945,-0.4181851975762983,9.524215883781714e-12,2.3562176592213544,1.714435949004714,1.0,0.2857142857142857,7,2
1922,hsa-mir-133a-2,PBX1,1922,-1.0,1.4433428687891947,-0.424455100801705,4.3159982066030665e-12,1.9910553250305187,1.322381794557497,1.0,0.2142857142857142,14,3
1913,hsa-mir-133a-2,PBX1,1913,-1.0,1.4433428687891947,-0.334403925504628,8.718316442141266e-08,3.631078916975772,3.461445898842299,1.0,0.2142857142857142,14,3
1919,hsa-mir-133a-2,PBX1,1919,-1.0,1.4433428687891947,-0.3593381493459557,7.542670905486422e-09,3.341258446933838,3.012793438524757,1.0,0.2142857142857142,14,3
1213,hsa-mir-133a-2,ZNF8,1213,-1.0,1.3805406429221048,-0.5186432557236617,3.3470845591699705e-18,2.311024985143049,1.663519446623364,1.0,0.5,8,4
315,hsa-mir-133a-2,ETV2,315,-1.0,1.4568321314019996,-0.3950428918557234,1.5401476086962028e-10,4.078110261023981,4.208768718496127,1.0,0.2,5,1
2423,hsa-mir-133a-2,HOXC11,2423,-1.0,1.5327851925618947,-0.3803030777152191,8.130258908925033e-10,2.055771609436071,1.3882700872584073,1.0,0.3333333333333333,6,2
3996,hsa-mir-135a-1,VAX2,3996,1.0,3.25527736123244,-0.3397221912444395,5.2657536951275014e-08,-4.671021482081191,5.303316002770554,1.0,0.8,5,4
3995,hsa-mir-135a-1,VAX2,3995,1.0,3.25527736123244,-0.3081157660392633,9.194512159359032e-07,-2.0974260701935834,1.4316621424778826,1.0,0.8,5,4
3072,hsa-mir-135a-1,FOXO4,3072,1.0,4.7079267380705785,-0.3170365413925132,4.238534750557846e-07,-5.365110995145202,6.7228072770197,0.8,0.3333333333333333,12,5
3953,hsa-mir-135a-1,POU4F1,3953,1.0,13.58232131906628,-0.3034992337764445,1.3592009668989647e-06,-7.983540310079245,13.238046854428228,1.0,0.4,10,4
4336,hsa-mir-135a-1,SOX11,4336,1.0,11.165093558409843,-0.4412285375595289,4.784750200297715e-13,-3.134506737489779,2.7127992635969007,1.0,0.7222222222222222,18,13
4348,hsa-mir-135a-1,SOX11,4348,1.0,11.165093558409843,-0.5415180765688182,5.414429375295863e-20,-2.5312291441153776,1.9199988810086928,1.0,0.7222222222222222,18,13
4338,hsa-mir-135a-1,SOX11,4338,1.0,11.165093558409843,-0.359329062529687,7.54969791549158e-09,-5.084884439248981,6.131439745402839,1.0,0.7222222222222222,18,13
4155,hsa-mir-135a-1,TTF1,4155,1.0,3.636742876331869,-0.4181851975762983,9.524215883781714e-12,-3.6411992558052138,3.478221223246179,0.8333333333333334,0.7142857142857143,7,6
1922,hsa-mir-135a-1,PBX1,1922,1.0,8.659152180385849,-0.424455100801705,4.3159982066030665e-12,-4.218968310488733,4.456235484041463,1.0,0.7142857142857143,14,10
1913,hsa-mir-135a-1,PBX1,1913,1.0,8.659152180385849,-0.334403925504628,8.718316442141266e-08,-3.257816140289464,2.891021832588668,1.0,0.7142857142857143,14,10
1919,hsa-mir-135a-1,PBX1,1919,1.0,8.659152180385849,-0.3593381493459557,7.542670905486422e-09,-3.380215004789994,3.0724275001494927,1.0,0.7142857142857143,14,10
1059,hsa-mir-135a-1,ZNF652,1059,1.0,4.000475574174306,-0.6144769504644603,1.0049340312694676e-26,-4.322446786663599,4.646533484472228,1.0,1.0,8,8
1061,hsa-mir-135a-1,ZNF652,1061,1.0,4.000475574174306,-0.3226901932600605,2.560597746153686e-07,-6.108336445397137,8.39323909587659,1.0,1.0,8,8
1057,hsa-mir-135a-1,ZNF652,1057,1.0,4.000475574174306,-0.65401534019801,3.637538193039018e-31,-3.862673984687583,3.841000708908429,1.0,1.0,8,8
3206,hsa-mir-135a-1,NFAT5,3206,1.0,2.3757980331731687,-0.6324985853479218,1.1413679413111847e-28,-4.188028558281527,4.4032868718702565,0.6666666666666666,0.5,4,3
3228,hsa-mir-135a-1,KLF12,3228,1.0,2.2072863752895318,-0.6283120412706673,3.315676179587052e-28,-4.06175572235136,4.180715027818272,1.0,0.75,4,3
646,hsa-mir-135a-1,BACH2,646,1.0,2.3331745297382787,-0.5234774419786129,1.4366450894221205e-18,-5.221057649956485,6.4161319963968975,1.0,0.6666666666666666,9,6
642,hsa-mir-135a-1,BACH2,642,1.0,2.3331745297382787,-0.4495908867493567,1.5263741374551157e-13,-3.609645004669315,3.427831963268156,1.0,0.6666666666666666,9,6
3307,hsa-mir-135a-1,HBP1,3307,1.0,2.0137072775812284,-0.3435320454836458,3.647937791176901e-08,-3.6315114505584742,3.4624594876298875,0.6666666666666666,0.5,8,6
3717,hsa-mir-135a-1,FOXD3,3717,1.0,3.10479930021338,-0.3122783126543392,6.426408336591298e-07,-7.334347597909963,11.46477389107597,0.8888888888888888,0.5714285714285714,14,9
3710,hsa-mir-135a-1,FOXD3,3710,1.0,3.10479930021338,-0.4204007209525742,7.213968156550398e-12,-3.630276519246437,3.4600198177968204,0.8888888888888888,0.5714285714285714,14,9
2711,hsa-mir-135a-1,ONECUT2,2711,1.0,6.101644136833221,-0.4754974981305006,3.610377624086328e-15,-4.921192621405034,5.797001182143164,1.0,0.5714285714285714,7,4
2712,hsa-mir-135a-1,ONECUT2,2712,1.0,6.101644136833221,-0.3979766134213628,1.0950571830432507e-10,-3.140209022672072,2.721079905459721,1.0,0.5714285714285714,7,4
3838,hsa-mir-135a-1,NF1,3838,1.0,2.275930835212327,-0.4932720386272298,2.289269022477365e-16,-4.276927307853857,4.56390791559463,1.0,0.5,6,3
3837,hsa-mir-135a-1,NF1,3837,1.0,2.275930835212327,-0.3886439578867369,3.2036298798576966e-10,-2.7573347067512906,2.20232814022187,1.0,0.5,6,3
3913,hsa-mir-135a-1,SCRT1,3913,1.0,2.7248327144143936,-0.5429033263345194,4.175043944260586e-20,-3.6625450405093134,3.513004664243158,1.0,1.0,2,2
3287,hsa-mir-135a-1,BPTF,3287,1.0,2.4844714642344115,-0.6467698433350267,2.6543921850678064e-30,-3.848469750432895,3.816479492939661,0.9166666666666666,0.6470588235294118,17,12
3314,hsa-mir-135a-1,ZEB1,3314,1.0,2.2627890524731087,-0.3780817730856762,1.0373140931522402e-09,-3.95920114775305,4.00368887944538,0.8571428571428571,0.4285714285714285,14,7
1930,hsa-mir-135a-1,SOX4,1930,1.0,1.9917246544069351,-0.3435510451903895,3.64122122008196e-08,-5.069468422448324,6.099667721061707,0.9,0.5625,16,10
1939,hsa-mir-135a-1,SOX4,1939,1.0,1.9917246544069351,-0.5227876700163976,1.6222552956374865e-18,-2.5312291441153776,1.9199988810086928,0.9,0.5625,16,10
1928,hsa-mir-135a-1,SOX4,1928,1.0,1.9917246544069351,-0.3705991929255005,2.325445663816092e-09,-3.1491986705025363,2.7332826730768613,0.9,0.5625,16,10
1932,hsa-mir-135a-1,SOX4,1932,1.0,1.9917246544069351,-0.435445192041601,1.0355419903715454e-12,-5.784678609160654,7.650258906235031,0.9,0.5625,16,10
817,hsa-mir-135a-1,ELF2,817,1.0,2.4675377818441997,-0.4712745085891064,6.793324707134629e-15,-3.251940790250668,2.88205532689728,0.9166666666666666,0.5789473684210527,19,12
823,hsa-mir-135a-1,ELF2,823,1.0,2.4675377818441997,-0.4579904092784654,4.6926577554084944e-14,-3.4473168397850245,3.1753920652508354,0.9166666666666666,0.5789473684210527,19,12
4279,hsa-mir-135a-1,NKX2-2,4279,1.0,6.213252715412365,-0.3800772338238712,8.334858621038667e-10,-4.465980326417325,4.9078023630631975,1.0,0.5714285714285714,14,8
4272,hsa-mir-135a-1,NKX2-2,4272,1.0,6.213252715412365,-0.5089481409092997,1.7537238247490804e-17,-3.0274475040948974,2.562342250616979,1.0,0.5714285714285714,14,8
4273,hsa-mir-135a-1,NKX2-2,4273,1.0,6.213252715412365,-0.4475708147096681,2.0173081652890091e-13,-3.6443620332570834,3.480400250827683,1.0,0.5714285714285714,14,8
3234,hsa-mir-135a-1,SATB1,3234,1.0,3.607025732079213,-0.3488602241139321,2.1651961694848673e-08,-3.751699687361722,3.656719096877736,1.0,0.5882352941176471,17,10
3238,hsa-mir-135a-1,SATB1,3238,1.0,3.607025732079213,-0.4046598845974333,4.971970380856094e-11,-2.8241725164197278,2.2887178043405503,1.0,0.5882352941176471,17,10
3240,hsa-mir-135a-1,SATB1,3240,1.0,3.607025732079213,-0.3446274198811279,3.2795759801074386e-08,-4.730530188961644,5.4189445397224745,1.0,0.5882352941176471,17,10
3232,hsa-mir-135a-1,SATB1,3232,1.0,3.607025732079213,-0.3546766126001098,1.2115198288857452e-08,-3.965305911955661,4.014230411209858,1.0,0.5882352941176471,17,10
3953,hsa-mir-135a-2,POU4F1,3953,1.0,1.3563383240646258,-0.3034992337764445,1.3592009668989647e-06,-2.3273511397929005,1.6823085834087503,0.75,0.3,10,4
295,hsa-mir-135a-2,NR2C2,295,1.0,3.14004597717131,-0.3917045628208782,2.2612925611144954e-10,-2.573547715661816,1.9719284658983889,1.0,0.5714285714285714,7,4
3645,hsa-mir-135a-2,SOX18,3645,-1.0,1.6323918015709085,-0.4290860728019197,2.380075173474848e-12,2.4133220364560004,1.7811550278661612,0.875,0.4666666666666667,15,8
1057,hsa-mir-135a-2,ZNF652,1057,1.0,1.7438005076102605,-0.65401534019801,3.637538193039018e-31,-3.0012229535361628,2.5269111242763853,1.0,0.25,8,2
3206,hsa-mir-135a-2,NFAT5,3206,1.0,2.969484356401732,-0.6324985853479218,1.1413679413111847e-28,-2.739276669453222,2.178898124890704,1.0,0.25,4,1
3228,hsa-mir-135a-2,KLF12,3228,1.0,3.278378435440911,-0.6283120412706673,3.315676179587052e-28,-2.796565123253336,2.2530012454074275,1.0,0.75,4,3
642,hsa-mir-135a-2,BACH2,642,1.0,2.8516060272321067,-0.4495908867493567,1.5263741374551157e-13,-2.968997945012478,2.482674951632135,1.0,0.4444444444444444,9,4
3307,hsa-mir-135a-2,HBP1,3307,1.0,1.9499354345201303,-0.3435320454836458,3.647937791176901e-08,-3.299729491227254,2.952398864503025,1.0,0.5,8,4
202,hsa-mir-135a-2,SP4,202,1.0,1.854113231543245,-0.5335918945598883,2.3420427350373374e-19,-2.87238778548484,2.352640579564942,0.8,0.1739130434782608,23,5
2209,hsa-mir-135a-2,PPARA,2209,1.0,3.500709999711171,-0.4380225435650884,7.353971095960248e-13,-2.765868846475394,2.2132905244154237,1.0,0.2857142857142857,7,2
3838,hsa-mir-135a-2,NF1,3838,1.0,3.291574555624021,-0.4932720386272298,2.289269022477365e-16,-2.036218292979805,1.3682237645512458,1.0,0.5,6,3
3657,hsa-mir-135a-2,STAT5B,3657,1.0,1.7701284385203502,-0.429761801502629,2.1804332848339308e-12,-2.060582561168727,1.3932455696857244,1.0,0.4,5,2
2515,hsa-mir-135a-2,AHR,2515,-1.0,1.85011456597804,-0.3322619150878323,1.0652859377410929e-07,3.2032578622352883,2.80857529484792,1.0,1.0,1,1
3287,hsa-mir-135a-2,BPTF,3287,1.0,2.9622609239210256,-0.6467698433350267,2.6543921850678064e-30,-2.994406724701811,2.517251366044776,1.0,0.4117647058823529,17,7
1803,hsa-mir-135a-2,ZFX,1803,1.0,1.7700496559182417,-0.4872631748509969,5.921630043286766e-16,-2.525407009695656,1.9135990496770527,1.0,0.3888888888888889,18,7
817,hsa-mir-135a-2,ELF2,817,1.0,3.0011438542172,-0.4712745085891064,6.793324707134629e-15,-2.965277396292378,2.477562508632854,1.0,0.4210526315789473,19,8
823,hsa-mir-135a-2,ELF2,823,1.0,3.0011438542172,-0.4579904092784654,4.6926577554084944e-14,-2.4496359614711825,1.823214477358037,1.0,0.4210526315789473,19,8
4055,hsa-mir-135b,SOX15,4055,-1.0,1.5387888712291458,-0.3439318653994688,3.5090844907022054e-08,2.1718721593325823,1.5108042763074176,1.0,0.3333333333333333,18,6
315,hsa-mir-135b,ETV2,315,-1.0,2.529319732698262,-0.3950428918557234,1.5401476086962028e-10,2.401971630249482,1.76772929144474,1.0,0.8,5,4
3717,hsa-mir-135b,FOXD3,3717,-1.0,2.0783239895089323,-0.3122783126543392,6.426408336591298e-07,3.5615183076370704,3.352387303390867,0.8571428571428571,0.4285714285714285,14,7
3837,hsa-mir-135b,NF1,3837,1.0,3.2066148935381915,-0.3886439578867369,3.2036298798576966e-10,-2.484050251546481,1.8630575449155315,1.0,0.5,6,3
1079,hsa-mir-136,POU3F4,1079,-1.0,2.7584374082216017,-0.4272993625390643,2.997696849681359e-12,2.3710235894112293,1.7320206081265894,1.0,0.2,15,3
1932,hsa-mir-136,SOX4,1932,-1.0,1.4323047190503535,-0.435445192041601,1.0355419903715454e-12,2.904500919426286,2.395914784595244,1.0,0.1875,16,3
3072,hsa-mir-137,FOXO4,3072,1.0,2.708537086120298,-0.3170365413925132,4.238534750557846e-07,-2.4387139914665874,1.810717513970984,1.0,0.0833333333333333,12,1
3996,hsa-mir-138-1,VAX2,3996,1.0,5.033234820262022,-0.3397221912444395,5.2657536951275014e-08,-1.9870065597536244,1.3182642900795791,1.0,0.2,5,1
3953,hsa-mir-138-1,POU4F1,3953,1.0,3.1177195354983502,-0.3034992337764445,1.3592009668989647e-06,-4.221110180274807,4.4632743062629885,0.6666666666666666,0.2,10,3
4338,hsa-mir-138-1,SOX11,4338,1.0,2.83403153376575,-0.359329062529687,7.54969791549158e-09,-2.573318648933862,1.97184454274016,1.0,0.2222222222222222,18,4
3717,hsa-mir-138-1,FOXD3,3717,1.0,2.0593915758498764,-0.3122783126543392,6.426408336591298e-07,-3.785444518794799,3.7130647991265775,0.8,0.2857142857142857,14,5
3913,hsa-mir-138-1,SCRT1,3913,1.0,1.8472458960836,-0.5429033263345194,4.175043944260586e-20,-2.1131406849239185,1.448051558786183,1.0,0.5,2,1
3240,hsa-mir-138-1,SATB1,3240,1.0,6.911947727538654,-0.3446274198811279,3.2795759801074386e-08,-2.4325107394075167,1.8035224614123095,0.875,0.4117647058823529,17,8
3232,hsa-mir-138-1,SATB1,3232,1.0,6.911947727538654,-0.3546766126001098,1.2115198288857452e-08,-2.323664048218038,1.6782958184067127,0.875,0.4117647058823529,17,8
3072,hsa-mir-138-2,FOXO4,3072,1.0,4.764020416060418,-0.3170365413925132,4.238534750557846e-07,-2.941772533986582,2.444718710920601,0.5,0.0833333333333333,12,2
3953,hsa-mir-138-2,POU4F1,3953,1.0,2.4396657532338213,-0.3034992337764445,1.3592009668989647e-06,-3.812259550222808,3.7575479448520426,0.6666666666666666,0.2,10,3
4338,hsa-mir-138-2,SOX11,4338,1.0,2.178504333876866,-0.359329062529687,7.54969791549158e-09,-2.298730469099168,1.6502203501886623,1.0,0.1666666666666666,18,3
3717,hsa-mir-138-2,FOXD3,3717,1.0,1.5685851092090963,-0.3122783126543392,6.426408336591298e-07,-3.267223693772527,2.9051929335819318,0.5714285714285714,0.2857142857142857,14,7
3240,hsa-mir-138-2,SATB1,3240,1.0,5.350468722836408,-0.3446274198811279,3.2795759801074386e-08,-2.2361340162436427,1.580742442834723,0.8571428571428571,0.3529411764705882,17,7
3996,hsa-mir-139,VAX2,3996,1.0,1.48414655837692,-0.3397221912444395,5.2657536951275014e-08,-2.446780910589878,1.8202572695767167,1.0,0.8,5,4
3994,hsa-mir-139,VAX2,3994,1.0,1.48414655837692,-0.4360606173252543,9.545261516305737e-13,-2.9783604098982197,2.495590943725533,1.0,0.8,5,4
3995,hsa-mir-139,VAX2,3995,1.0,1.48414655837692,-0.3081157660392633,9.194512159359032e-07,-3.074181658423504,2.627748221761669,1.0,0.8,5,4
1442,hsa-mir-139,HOXC10,1442,1.0,2.089926127736259,-0.359168214695075,7.675136761060936e-09,-3.134571274183244,2.7134184693180505,1.0,0.5,4,2
3072,hsa-mir-139,FOXO4,3072,1.0,4.800087057624536,-0.3170365413925132,4.238534750557846e-07,-5.658330729431505,7.363683529238874,0.6666666666666666,0.3333333333333333,12,6
2239,hsa-mir-139,FEV,2239,1.0,1.7751382936796638,-0.4314144611853735,1.7584527720204876e-12,-3.687559452013154,3.5534877936671045,0.6666666666666666,0.3076923076923077,13,6
2243,hsa-mir-139,FEV,2243,1.0,1.7751382936796638,-0.3849644108568301,4.846996279087899e-10,-2.7538252392741707,2.198010789305049,0.6666666666666666,0.3076923076923077,13,6
2247,hsa-mir-139,FEV,2247,1.0,1.7751382936796638,-0.4947586820848502,1.804364973627017e-16,-2.6283234184983915,2.0395483797879232,0.6666666666666666,0.3076923076923077,13,6
3717,hsa-mir-139,FOXD3,3717,1.0,1.364833194544666,-0.3122783126543392,6.426408336591298e-07,-5.846993052334461,7.791866847288733,1.0,0.7142857142857143,14,10
3710,hsa-mir-139,FOXD3,3710,1.0,1.364833194544666,-0.4204007209525742,7.213968156550398e-12,-2.4501208189772883,1.8241356471556944,1.0,0.7142857142857143,14,10
3913,hsa-mir-139,SCRT1,3913,1.0,1.4513973526379915,-0.5429033263345194,4.175043944260586e-20,-4.940863489898288,5.835009476758335,1.0,1.0,2,2
4321,hsa-mir-139,SIX6,4321,1.0,2.2416178361584103,-0.3896597518608053,2.8549863256776037e-10,-4.053022126962935,4.166370848283376,1.0,0.75,4,3
4173,hsa-mir-139,SOX1,4173,1.0,1.7751382936796638,-0.4239591307962889,4.597612446589782e-12,-2.594097699413948,1.9972606510770687,1.0,0.8181818181818182,11,9
4168,hsa-mir-139,SOX1,4168,1.0,1.7751382936796638,-0.3166937860000699,4.3685897008275356e-07,-2.4938485084706903,1.8756944348672653,1.0,0.8181818181818182,11,9
4171,hsa-mir-139,SOX1,4171,1.0,1.7751382936796638,-0.381403496235897,7.201009390639267e-10,-5.928495846814274,7.972734923347516,1.0,0.8181818181818182,11,9
3240,hsa-mir-139,SATB1,3240,1.0,2.5364658128046607,-0.3446274198811279,3.2795759801074386e-08,-4.198015730162188,4.421916352553005,0.9,0.5294117647058824,17,10
3232,hsa-mir-139,SATB1,3232,1.0,2.5364658128046607,-0.3546766126001098,1.2115198288857452e-08,-2.905971866784043,2.3976276759181774,0.9,0.5294117647058824,17,10
3994,hsa-mir-141,VAX2,3994,-1.0,1.3786505027273308,-0.4360606173252543,9.545261516305737e-13,4.877189267627591,5.7059741606925,1.0,0.2,5,1
1442,hsa-mir-141,HOXC10,1442,-1.0,2.650307240351952,-0.359168214695075,7.675136761060936e-09,4.050841808007827,4.158359733167785,1.0,0.75,4,3
3614,hsa-mir-141,SOX9,3614,-1.0,1.656489009867656,-0.4224956527844896,5.536973883263748e-12,3.2777021059482814,2.9179547099879484,0.8333333333333334,0.4347826086956521,23,12
4055,hsa-mir-141,SOX15,4055,-1.0,5.595389238940675,-0.3439318653994688,3.5090844907022054e-08,3.602026306801815,3.41257167349381,0.9230769230769232,0.6666666666666666,18,13
3251,hsa-mir-141,REST,3251,1.0,2.4921620413107664,-0.5119330549463258,1.0591111077713925e-17,-2.47167205503864,1.8495511178804371,1.0,0.5714285714285714,14,8
3645,hsa-mir-141,SOX18,3645,-1.0,2.9538782140117545,-0.4290860728019197,2.380075173474848e-12,4.00886188964194,4.089383657568345,1.0,0.5333333333333333,15,8
2240,hsa-mir-141,FEV,2240,-1.0,3.7799531035630416,-0.3174109587835758,4.100709914072764e-07,2.081169657086191,1.4143932286136394,1.0,0.6153846153846154,13,8
2239,hsa-mir-141,FEV,2239,-1.0,3.7799531035630416,-0.4314144611853735,1.7584527720204876e-12,3.77442708740757,3.693346001845395,1.0,0.6153846153846154,13,8
